HS - Class A,North Shore HS,3,W,Pine City HS,0,L,2016-02-06,Boys,HS,A
HS - Class A,North Shore HS,6,W,Proctor HS,3,L,2016-02-09,Boys,HS,A
HS - Class A,Orono HS,2,L,St Louis Park HS,5,W,2015-11-20,Boys,HS,A
HS - Class A,Orono HS,11,W,Providence Academy,2,L,2015-12-01,Boys,HS,A
HS - Class A,Orono HS,2,L,Chanhassen HS,6,W,2015-12-12,Boys,HS,A
HS - Class A,Orono HS,5,W,Hopkins HS,4,L,2015-12-19,Boys,HS,A
HS - Class A,Orono HS,5,W,St Francis HS,1,L,2015-12-28,Boys,HS,A
HS - Class A,Orono HS,2,L,Anoka HS,5,W,2015-12-29,Boys,HS,A
HS - Class A,Orono HS,4,W,Rogers HS,3,L,2015-12-30,Boys,HS,A
HS - Class A,Orono HS,1,L,Waconia HS,4,W,2016-01-12,Boys,HS,A
HS - Class A,Orono HS,6,W,Litchfield/Dassel-Cokato HS,4,L,2016-01-19,Boys,HS,A
HS - Class A,Orono HS,1,L,Holy Family Catholic HS,7,W,2016-01-21,Boys,HS,A
HS - Class A,Orono HS,4,L,Waconia HS,5,W,2016-02-05,Boys,HS,A
HS - Class A,Orono HS,6,W,Litchfield/Dassel-Cokato HS,3,L,2016-02-12,Boys,HS,A
HS - Class A,Orono HS,5,WOT,Waconia HS,4,LOT,2016-02-18,Boys,HS,A
HS - Class A,Park Rapids HS,9,W,Prairie Centre HS,1,L,2015-12-01,Boys,HS,A
HS - Class A,Park Rapids HS,4,W,St Paul Como Park HS,1,L,2015-12-04,Boys,HS,A
HS - Class A,Park Rapids HS,2,L,St Paul Johnson HS,4,W,2015-12-05,Boys,HS,A
HS - Class A,Park Rapids HS,4,W,Wadena-Deer Creek HS,3,L,2015-12-10,Boys,HS,A
HS - Class A,Park Rapids HS,2,L,Devils Lake HS,5,W,2015-12-28,Boys,HS,A
HS - Class A,Park Rapids HS,0,L,Minot HS,8,W,2015-12-30,Boys,HS,A
HS - Class A,Park Rapids HS,0,L,Thief River Falls HS,10,W,2016-01-05,Boys,HS,A
HS - Class A,Park Rapids HS,6,WOT,Wadena-Deer Creek HS,5,LOT,2016-01-08,Boys,HS,A
HS - Class A,Park Rapids HS,5,W,Red Lake Falls HS,3,L,2016-01-09,Boys,HS,A
HS - Class A,Park Rapids HS,0,L,Warroad HS,3,W,2016-01-19,Boys,HS,A
HS - Class A,Park Rapids HS,7,W,Prairie Centre HS,0,L,2016-01-26,Boys,HS,A
HS - Class A,Park Rapids HS,4,W,Red Lake Falls HS,1,L,2016-02-02,Boys,HS,A
HS - Class A,Pine City HS,1,L,Princeton HS,3,W,2015-12-01,Boys,HS,A
HS - Class A,Pine City HS,5,W,Dodge County HS,4,L,2015-12-05,Boys,HS,A
HS - Class A,Pine City HS,5,L,Providence Academy,8,W,2015-12-08,Boys,HS,A
HS - Class A,Pine City HS,8,W,Becker/Big Lake HS,1,L,2015-12-17,Boys,HS,A
HS - Class A,Pine City HS,2,LOT,Proctor HS,3,WOT,2015-12-21,Boys,HS,A
HS - Class A,Pine City HS,0,L,Waconia HS,8,W,2015-12-29,Boys,HS,A
HS - Class A,Pine City HS,8,W,St Paul Highland Park HS,2,L,2015-12-30,Boys,HS,A
HS - Class A,Pine City HS,10,W,Waseca HS,3,L,2015-12-31,Boys,HS,A
HS - Class A,Pine City HS,4,W,St Paul Highland Park HS,2,L,2016-01-14,Boys,HS,A
HS - Class A,Pine City HS,3,L,Cambridge-Isanti HS,6,W,2016-01-26,Boys,HS,A
HS - Class A,Pine City HS,5,W,Becker/Big Lake HS,2,L,2016-01-29,Boys,HS,A
HS - Class A,Pine City HS,1,W,Webster (WSFLG) HS,0,L,2016-02-08,Boys,HS,A
HS - Class A,Pine City HS,3,W,St Paul Highland Park HS,2,L,2016-02-09,Boys,HS,A
HS - Class A,Pine City HS,5,W,Sauk Rapids-Rice HS,0,L,2016-02-18,Boys,HS,A
HS - Class A,Pine City HS,4,L,Princeton HS,9,W,2016-02-20,Boys,HS,A
HS - Class A,Prairie Centre HS,3,L,River Lakes HS,5,W,2015-12-10,Boys,HS,A
HS - Class A,Prairie Centre HS,7,W,Morris/Benson HS,2,L,2015-12-17,Boys,HS,A
HS - Class A,Prairie Centre HS,3,L,Wadena-Deer Creek HS,4,W,2015-12-22,Boys,HS,A
HS - Class A,Prairie Centre HS,0,L,St Cloud Cathedral HS,13,W,2016-01-05,Boys,HS,A
HS - Class A,Prairie Centre HS,1,L,Litchfield/Dassel-Cokato HS,12,W,2016-01-07,Boys,HS,A
HS - Class A,Prairie Centre HS,4,W,Becker/Big Lake HS,1,L,2016-01-12,Boys,HS,A
HS - Class A,Prairie Centre HS,1,L,Wadena-Deer Creek HS,6,W,2016-01-14,Boys,HS,A
HS - Class A,Prairie Centre HS,3,L,Willmar HS,9,W,2016-01-30,Boys,HS,A
HS - Class A,Prairie Centre HS,2,WOT,Morris/Benson HS,1,LOT,2016-02-04,Boys,HS,A
HS - Class A,Prairie Centre HS,0,L,St Cloud Tech HS,16,W,2016-02-13,Boys,HS,A
HS - Class A,Princeton HS,4,W,North St Paul HS,2,L,2015-11-21,Boys,HS,A
HS - Class A,Princeton HS,11,W,Becker/Big Lake HS,0,L,2015-11-24,Boys,HS,A
HS - Class A,Princeton HS,5,WOT,Cambridge-Isanti HS,4,LOT,2015-12-17,Boys,HS,A
HS - Class A,Princeton HS,4,L,Proctor HS,5,W,2015-12-18,Boys,HS,A
HS - Class A,Princeton HS,7,W,Simley HS,3,L,2015-12-30,Boys,HS,A
HS - Class A,Princeton HS,1,L,Rogers HS,4,W,2016-01-07,Boys,HS,A
HS - Class A,Princeton HS,1,L,St Michael Albertville HS,5,W,2016-01-09,Boys,HS,A
HS - Class A,Princeton HS,4,WOT,St Francis HS,3,LOT,2016-01-16,Boys,HS,A
HS - Class A,Princeton HS,4,W,North St Paul HS,1,L,2016-01-19,Boys,HS,A
HS - Class A,Princeton HS,1,L,Buffalo HS,4,W,2016-01-21,Boys,HS,A
HS - Class A,Princeton HS,6,W,Sauk Rapids-Rice HS,2,L,2016-02-08,Boys,HS,A
HS - Class A,Princeton HS,1,L,Thief River Falls HS,6,W,2016-03-02,Boys,HS,A
HS - Class A,Proctor HS,3,L,Forest Lake HS,6,W,2015-11-21,Boys,HS,A
HS - Class A,Proctor HS,8,W,St Paul Highland Park HS,3,L,2015-11-27,Boys,HS,A
HS - Class A,Proctor HS,4,WOT,Duluth Marshall HS,3,LOT,2015-12-01,Boys,HS,A
HS - Class A,Proctor HS,3,L,Superior HS,5,W,2015-12-15,Boys,HS,A
HS - Class A,Proctor HS,3,L,Hayward HS,5,W,2016-01-05,Boys,HS,A
HS - Class A,Proctor HS,1,L,St Louis Park HS,6,W,2016-01-21,Boys,HS,A
HS - Class A,Proctor HS,3,W,Virginia HS,2,L,2016-02-05,Boys,HS,A
HS - Class A,Proctor HS,2,L,Cloquet HS,11,W,2016-02-11,Boys,HS,A
HS - Class A,Providence Academy,2,L,Holy Angels HS,4,W,2015-11-19,Boys,HS,A
HS - Class A,Providence Academy,3,L,Holy Angels HS,6,W,2015-11-21,Boys,HS,A
HS - Class A,Providence Academy,2,L,Robbinsdale Armstrong/Cooper HS,5,W,2015-12-03,Boys,HS,A
HS - Class A,Providence Academy,4,WOT,River Lakes HS,3,LOT,2015-12-28,Boys,HS,A
HS - Class A,Providence Academy,1,L,Sartell HS,5,W,2015-12-29,Boys,HS,A
HS - Class A,Providence Academy,0,L,St Paul Academy,11,W,2016-01-26,Boys,HS,A
HS - Class A,Providence Academy,1,L,St Paul Johnson HS,2,W,2016-01-30,Boys,HS,A
HS - Class A,Providence Academy,2,L,Shakopee HS,6,W,2016-02-09,Boys,HS,A
HS - Class A,Providence Academy,4,T,Waconia HS,4,T,2016-02-11,Boys,HS,A
HS - Class A,Providence Academy,2,L,St Paul Academy,8,W,2016-02-13,Boys,HS,A
HS - Class A,Red Lake Falls HS,6,W,Morris/Benson HS,0,L,2015-12-05,Boys,HS,A
HS - Class A,Red Lake Falls HS,1,L,Wadena-Deer Creek HS,4,W,2015-12-12,Boys,HS,A
HS - Class A,Red Lake Falls HS,1,L,Fort Frances Muskies HS,6,W,2015-12-19,Boys,HS,A
HS - Class A,Red Lake Falls HS,5,W,Morris/Benson HS,0,L,2016-01-29,Boys,HS,A
HS - Class A,Red Lake Falls HS,0,L,Thief River Falls HS,6,W,2016-02-04,Boys,HS,A
HS - Class A,Red Lake Falls HS,4,TOT,Wadena-Deer Creek HS,4,TOT,2016-02-06,Boys,HS,A
HS - Class A,Red Lake Falls HS,0,L,Thief River Falls HS,5,W,2016-02-18,Boys,HS,A
HS - Class A,Red Wing HS,4,W,Rochester Century HS,3,L,2015-11-24,Boys,HS,A
HS - Class A,Red Wing HS,2,L,Rochester Mayo HS,4,W,2015-12-01,Boys,HS,A
HS - Class A,Red Wing HS,3,L,Champlin Park HS,4,W,2015-12-29,Boys,HS,A
HS - Class A,Red Wing HS,4,L,Shakopee HS,5,W,2015-12-30,Boys,HS,A
HS - Class A,Red Wing HS,6,W,Winona HS,1,L,2016-01-12,Boys,HS,A
HS - Class A,Red Wing HS,3,L,South St Paul HS,5,W,2016-01-26,Boys,HS,A
HS - Class A,Red Wing HS,1,L,Owatonna HS,2,W,2016-02-06,Boys,HS,A
HS - Class A,Red Wing HS,4,L,Rochester Lourdes HS,5,W,2016-02-11,Boys,HS,A
HS - Class A,Red Wing HS,1,L,Rochester John Marshall HS,9,W,2016-02-13,Boys,HS,A
HS - Class A,Red Wing HS,6,W,Winona HS,0,L,2016-02-16,Boys,HS,A
HS - Class A,Redwood Valley HS,4,W,Windom HS,3,L,2015-11-24,Boys,HS,A
HS - Class A,Redwood Valley HS,12,W,Worthington HS,1,L,2015-12-01,Boys,HS,A
HS - Class A,Redwood Valley HS,0,L,Litchfield/Dassel-Cokato HS,10,W,2015-12-22,Boys,HS,A
HS - Class A,Redwood Valley HS,4,W,Windom HS,1,L,2016-01-07,Boys,HS,A
HS - Class A,Redwood Valley HS,6,W,Morris/Benson HS,0,L,2016-01-11,Boys,HS,A
HS - Class A,Redwood Valley HS,7,W,Waseca HS,3,L,2016-01-26,Boys,HS,A
HS - Class A,Redwood Valley HS,6,W,Morris/Benson HS,1,L,2016-02-01,Boys,HS,A
HS - Class A,Redwood Valley HS,12,W,Worthington HS,1,L,2016-02-04,Boys,HS,A
HS - Class A,Redwood Valley HS,3,W,Waseca HS,1,L,2016-02-13,Boys,HS,A
HS - Class A,River Lakes HS,1,L,Litchfield/Dassel-Cokato HS,4,W,2015-11-20,Boys,HS,A
HS - Class A,River Lakes HS,0,L,Rogers HS,6,W,2015-11-24,Boys,HS,A
HS - Class A,River Lakes HS,2,L,Sartell HS,9,W,2015-12-01,Boys,HS,A
HS - Class A,River Lakes HS,1,L,Willmar HS,4,W,2015-12-15,Boys,HS,A
HS - Class A,River Lakes HS,5,W,Sauk Rapids-Rice HS,2,L,2015-12-17,Boys,HS,A
HS - Class A,River Lakes HS,1,L,St Cloud Cathedral HS,5,W,2015-12-30,Boys,HS,A
HS - Class A,River Lakes HS,1,L,St Cloud Tech HS,4,W,2016-01-05,Boys,HS,A
HS - Class A,River Lakes HS,0,L,St Cloud Apollo HS,4,W,2016-01-12,Boys,HS,A
HS - Class A,River Lakes HS,1,L,Sartell HS,5,W,2016-01-14,Boys,HS,A
HS - Class A,River Lakes HS,8,W,Becker/Big Lake HS,0,L,2016-01-15,Boys,HS,A
HS - Class A,River Lakes HS,6,WOT,Willmar HS,4,LOT,2016-01-28,Boys,HS,A
HS - Class A,River Lakes HS,11,W,Sauk Rapids-Rice HS,1,L,2016-02-01,Boys,HS,A
HS - Class A,River Lakes HS,2,L,St Cloud Tech HS,5,W,2016-02-04,Boys,HS,A
HS - Class A,River Lakes HS,3,L,Brainerd HS,6,W,2016-02-09,Boys,HS,A
HS - Class A,River Lakes HS,1,L,St Cloud Apollo HS,4,W,2016-02-11,Boys,HS,A
HS - Class A,River Lakes HS,10,W,Wadena-Deer Creek HS,0,L,2016-02-13,Boys,HS,A
HS - Class A,River Lakes HS,2,L,St Cloud Apollo HS,7,W,2016-02-16,Boys,HS,A
HS - Class A,Rochester Lourdes HS,1,L,Eau Claire Memorial HS,7,W,2015-11-24,Boys,HS,A
HS - Class A,Rochester Lourdes HS,3,L,Tartan HS,6,W,2015-11-28,Boys,HS,A
HS - Class A,Rochester Lourdes HS,1,L,St Cloud Cathedral HS,5,W,2015-12-05,Boys,HS,A
HS - Class A,Rochester Lourdes HS,0,L,St Cloud Apollo HS,4,W,2015-12-22,Boys,HS,A
HS - Class A,Rochester Lourdes HS,4,L,Fargo South/Shanley HS,7,W,2015-12-28,Boys,HS,A
HS - Class A,Rochester Lourdes HS,5,L,Appleton United HS,7,W,2015-12-29,Boys,HS,A
HS - Class A,Rochester Lourdes HS,1,L,Verona HS,4,W,2015-12-30,Boys,HS,A
HS - Class A,Rochester Lourdes HS,1,L,St Paul Academy,8,W,2016-01-16,Boys,HS,A
HS - Class A,Rochester Lourdes HS,12,W,Dodge County HS,0,L,2016-01-21,Boys,HS,A
HS - Class A,Rochester Lourdes HS,1,L,Hudson HS,2,W,2016-02-06,Boys,HS,A
HS - Class A,Sartell HS,1,W,Warroad HS,0,L,2015-11-28,Boys,HS,A
HS - Class A,Sartell HS,2,L,Brainerd HS,5,W,2015-12-03,Boys,HS,A
HS - Class A,Sartell HS,3,W,St Cloud Tech HS,1,L,2015-12-08,Boys,HS,A
HS - Class A,Sartell HS,3,LOT,St Cloud Apollo HS,4,WOT,2015-12-11,Boys,HS,A
HS - Class A,Sartell HS,5,W,Sauk Rapids-Rice HS,4,L,2015-12-15,Boys,HS,A
HS - Class A,Sartell HS,6,W,Willmar HS,4,L,2015-12-17,Boys,HS,A
HS - Class A,Sartell HS,1,L,St Cloud Cathedral HS,6,W,2015-12-28,Boys,HS,A
HS - Class A,Sartell HS,1,L,St Cloud Apollo HS,5,W,2015-12-30,Boys,HS,A
HS - Class A,Sartell HS,2,LOT,Brainerd HS,3,WOT,2016-01-19,Boys,HS,A
HS - Class A,Sartell HS,3,W,St Cloud Tech HS,2,L,2016-01-22,Boys,HS,A
HS - Class A,Sartell HS,7,W,Sauk Rapids-Rice HS,0,L,2016-01-29,Boys,HS,A
HS - Class A,Sartell HS,4,L,Bemidji HS,5,W,2016-02-06,Boys,HS,A
HS - Class A,Sartell HS,7,W,Willmar HS,2,L,2016-02-08,Boys,HS,A
HS - Class A,Sartell HS,7,W,St Cloud Tech HS,4,L,2016-02-16,Boys,HS,A
HS - Class A,Sartell HS,2,L,St Cloud Cathedral HS,7,W,2016-02-20,Boys,HS,A
HS - Class A,Sauk Rapids-Rice HS,1,L,Virginia HS,4,W,2015-12-05,Boys,HS,A
HS - Class A,Sauk Rapids-Rice HS,0,L,St Cloud Apollo HS,8,W,2015-12-28,Boys,HS,A
HS - Class A,Sauk Rapids-Rice HS,1,L,St Cloud Cathedral HS,7,W,2015-12-29,Boys,HS,A
HS - Class A,Sauk Rapids-Rice HS,0,L,St Cloud Tech HS,11,W,2015-12-30,Boys,HS,A
HS - Class A,Sauk Rapids-Rice HS,1,L,Willmar HS,4,W,2016-01-05,Boys,HS,A
HS - Class A,Sauk Rapids-Rice HS,2,L,St Cloud Tech HS,5,W,2016-01-07,Boys,HS,A
HS - Class A,Sauk Rapids-Rice HS,4,W,Becker/Big Lake HS,1,L,2016-01-09,Boys,HS,A
HS - Class A,Sauk Rapids-Rice HS,0,L,St Cloud Apollo HS,4,W,2016-01-19,Boys,HS,A
HS - Class A,Sauk Rapids-Rice HS,1,L,Brainerd HS,5,W,2016-01-26,Boys,HS,A
HS - Class A,Sauk Rapids-Rice HS,7,W,Willmar HS,1,L,2016-02-04,Boys,HS,A
HS - Class A,Simley HS,4,W,St Paul Highland Park HS,1,L,2015-11-21,Boys,HS,A
HS - Class A,Simley HS,1,L,St Paul Johnson HS,6,W,2015-11-24,Boys,HS,A
HS - Class A,Simley HS,2,L,Coon Rapids HS,5,W,2015-11-27,Boys,HS,A
HS - Class A,Simley HS,1,L,Apple Valley HS,6,W,2015-11-28,Boys,HS,A
HS - Class A,Simley HS,4,W,St Paul Como Park HS,3,L,2015-12-01,Boys,HS,A
HS - Class A,Simley HS,0,L,St Paul Academy,7,W,2015-12-08,Boys,HS,A
HS - Class A,Simley HS,3,L,South St Paul HS,5,W,2015-12-12,Boys,HS,A
HS - Class A,Simley HS,0,L,North St Paul HS,4,W,2015-12-17,Boys,HS,A
HS - Class A,Simley HS,1,L,Hastings HS,3,W,2015-12-19,Boys,HS,A
HS - Class A,Simley HS,1,L,Chaska HS,6,W,2016-01-05,Boys,HS,A
HS - Class A,Simley HS,0,L,Tartan HS,6,W,2016-01-07,Boys,HS,A
HS - Class A,Simley HS,0,L,St Thomas Academy,13,W,2016-01-21,Boys,HS,A
HS - Class A,Simley HS,7,W,Dodge County HS,4,L,2016-01-23,Boys,HS,A
HS - Class A,Simley HS,4,WOT,Hastings HS,3,LOT,2016-01-28,Boys,HS,A
HS - Class A,Simley HS,2,L,North St Paul HS,7,W,2016-01-30,Boys,HS,A
HS - Class A,Simley HS,0,L,Hill Murray HS,7,W,2016-02-04,Boys,HS,A
HS - Class A,Simley HS,1,L,South St Paul HS,4,W,2016-02-06,Boys,HS,A
HS - Class A,Simley HS,3,L,St Paul Como Park HS,6,W,2016-02-17,Boys,HS,A
HS - Class A,South St Paul HS,4,W,Rochester Century HS,2,L,2015-12-01,Boys,HS,A
HS - Class A,South St Paul HS,5,W,Tartan HS,3,L,2015-12-10,Boys,HS,A
HS - Class A,South St Paul HS,5,L,Owatonna HS,8,W,2015-12-15,Boys,HS,A
HS - Class A,South St Paul HS,2,L,Hill Murray HS,4,W,2015-12-17,Boys,HS,A
HS - Class A,South St Paul HS,1,L,St Paul Johnson HS,6,W,2015-12-19,Boys,HS,A
HS - Class A,South St Paul HS,6,W,Hastings HS,3,L,2015-12-26,Boys,HS,A
HS - Class A,South St Paul HS,2,L,Eagan HS,6,W,2015-12-28,Boys,HS,A
HS - Class A,South St Paul HS,0,L,Woodbury HS,4,W,2015-12-29,Boys,HS,A
HS - Class A,South St Paul HS,7,W,Dodge County HS,1,L,2016-01-05,Boys,HS,A
HS - Class A,South St Paul HS,1,L,St Thomas Academy,4,W,2016-01-09,Boys,HS,A
HS - Class A,South St Paul HS,5,W,Waconia HS,2,L,2016-01-16,Boys,HS,A
HS - Class A,South St Paul HS,4,W,North St Paul HS,1,L,2016-01-21,Boys,HS,A
HS - Class A,South St Paul HS,0,L,Rochester John Marshall HS,6,W,2016-01-30,Boys,HS,A
HS - Class A,South St Paul HS,1,L,Tartan HS,2,W,2016-02-04,Boys,HS,A
HS - Class A,South St Paul HS,5,W,North St Paul HS,1,L,2016-02-09,Boys,HS,A
HS - Class A,South St Paul HS,8,W,Hastings HS,4,L,2016-02-11,Boys,HS,A
HS - Class A,South St Paul HS,0,L,St Paul Academy,7,W,2016-02-12,Boys,HS,A
HS - Class A,South St Paul HS,1,L,St Paul Academy,7,W,2016-02-24,Boys,HS,A
HS - Class A,St Cloud Apollo HS,1,L,Bemidji HS,2,W,2015-11-21,Boys,HS,A
HS - Class A,St Cloud Apollo HS,6,W,Willmar HS,3,L,2015-12-01,Boys,HS,A
HS - Class A,St Cloud Apollo HS,4,W,St Cloud Cathedral HS,1,L,2015-12-12,Boys,HS,A
HS - Class A,St Cloud Apollo HS,5,W,St Cloud Tech HS,0,L,2015-12-29,Boys,HS,A
HS - Class A,St Cloud Apollo HS,5,W,Willmar HS,0,L,2016-01-04,Boys,HS,A
HS - Class A,St Cloud Apollo HS,2,W,Brainerd HS,0,L,2016-01-05,Boys,HS,A
HS - Class A,St Cloud Apollo HS,5,W,St Cloud Tech HS,4,L,2016-01-28,Boys,HS,A
HS - Class A,St Cloud Apollo HS,3,W,Virginia HS,2,L,2016-01-30,Boys,HS,A
HS - Class A,St Cloud Apollo HS,7,W,Brainerd HS,3,L,2016-02-04,Boys,HS,A
HS - Class A,St Cloud Cathedral HS,4,W,Warroad HS,3,L,2015-11-27,Boys,HS,A
HS - Class A,St Cloud Cathedral HS,5,W,St Cloud Tech HS,2,L,2015-12-01,Boys,HS,A
HS - Class A,St Cloud Cathedral HS,5,W,Virginia HS,0,L,2016-01-29,Boys,HS,A
HS - Class A,St Cloud Cathedral HS,6,W,Duluth Marshall HS,4,L,2016-02-06,Boys,HS,A
HS - Class A,St Cloud Cathedral HS,4,L,Holy Family Catholic HS,5,W,2016-02-11,Boys,HS,A
HS - Class A,St Cloud Cathedral HS,2,L,St Paul Academy,4,W,2016-03-02,Boys,HS,A
HS - Class A,St Cloud Cathedral HS,4,W,Litchfield/Dassel-Cokato HS,2,L,2016-03-03,Boys,HS,A
HS - Class A,St Cloud Tech HS,3,W,Willmar HS,2,L,2015-12-10,Boys,HS,A
HS - Class A,St Cloud Tech HS,11,W,Becker/Big Lake HS,1,L,2015-12-11,Boys,HS,A
HS - Class A,St Cloud Tech HS,4,L,Rogers HS,6,W,2015-12-19,Boys,HS,A
HS - Class A,St Cloud Tech HS,2,L,Bemidji HS,4,W,2016-01-09,Boys,HS,A
HS - Class A,St Cloud Tech HS,2,L,Brainerd HS,6,W,2016-01-12,Boys,HS,A
HS - Class A,St Cloud Tech HS,5,WOT,Willmar HS,4,LOT,2016-01-26,Boys,HS,A
HS - Class A,St Paul Academy,5,W,Owatonna HS,1,L,2015-11-21,Boys,HS,A
HS - Class A,St Paul Academy,3,W,Rochester John Marshall HS,2,L,2015-12-19,Boys,HS,A
HS - Class A,St Paul Academy,5,W,Eau Claire Memorial HS,3,L,2015-12-29,Boys,HS,A
HS - Class A,St Paul Academy,1,W,St Louis Park HS,0,L,2015-12-30,Boys,HS,A
HS - Class A,St Paul Academy,3,W,St Paul Johnson HS,0,L,2016-01-23,Boys,HS,A
HS - Class A,St Paul Academy,6,W,Holy Angels HS,2,L,2016-02-11,Boys,HS,A
HS - Class A,St Paul Academy,7,W,Totino Grace HS,1,L,2016-02-26,Boys,HS,A
HS - Class A,St Paul Academy,1,L,Thief River Falls HS,4,W,2016-03-05,Boys,HS,A
HS - Class A,St Paul Como Park HS,5,WOT,Dodge County HS,4,LOT,2015-11-19,Boys,HS,A
HS - Class A,St Paul Como Park HS,5,W,St Paul Highland Park HS,2,L,2015-12-05,Boys,HS,A
HS - Class A,St Paul Como Park HS,5,L,Dodge County HS,8,W,2015-12-17,Boys,HS,A
HS - Class A,St Paul Como Park HS,2,L,Cambridge-Isanti HS,11,W,2015-12-19,Boys,HS,A
HS - Class A,St Paul Como Park HS,4,W,St Paul Highland Park HS,1,L,2015-12-23,Boys,HS,A
HS - Class A,St Paul Como Park HS,4,L,Wadena-Deer Creek HS,7,W,2015-12-30,Boys,HS,A
HS - Class A,St Paul Como Park HS,3,L,Chaska HS,7,W,2016-01-14,Boys,HS,A
HS - Class A,St Paul Como Park HS,0,L,St Paul Johnson HS,4,W,2016-01-19,Boys,HS,A
HS - Class A,St Paul Como Park HS,7,W,St Paul Highland Park HS,6,L,2016-01-27,Boys,HS,A
HS - Class A,St Paul Como Park HS,1,L,Cambridge-Isanti HS,5,W,2016-02-04,Boys,HS,A
HS - Class A,St Paul Highland Park HS,4,L,Becker/Big Lake HS,6,W,2015-12-08,Boys,HS,A
HS - Class A,St Paul Highland Park HS,7,W,Amery HS,1,L,2015-12-15,Boys,HS,A
HS - Class A,St Paul Highland Park HS,2,L,Waseca HS,3,W,2015-12-29,Boys,HS,A
HS - Class A,St Paul Highland Park HS,2,L,Waconia HS,4,W,2015-12-31,Boys,HS,A
HS - Class A,St Paul Highland Park HS,6,W,Becker/Big Lake HS,3,L,2016-01-19,Boys,HS,A
HS - Class A,St Paul Johnson HS,2,WOT,New Richmond HS,1,LOT,2015-11-28,Boys,HS,A
HS - Class A,St Paul Johnson HS,4,W,North St Paul HS,1,L,2015-12-08,Boys,HS,A
HS - Class A,St Paul Johnson HS,5,LOT,Bloomington Jefferson HS,6,WOT,2015-12-26,Boys,HS,A
HS - Class A,St Paul Johnson HS,3,W,Hastings HS,2,L,2015-12-29,Boys,HS,A
HS - Class A,St Paul Johnson HS,1,L,Rochester John Marshall HS,3,W,2016-01-16,Boys,HS,A
HS - Class A,St Paul Johnson HS,2,L,Virginia HS,5,W,2016-02-06,Boys,HS,A
HS - Class A,St Paul Johnson HS,3,LOT,Totino Grace HS,4,WOT,2016-02-18,Boys,HS,A
HS - Class A,Thief River Falls HS,6,W,Roseau HS,3,L,2015-11-24,Boys,HS,A
HS - Class A,Thief River Falls HS,3,W,Totino Grace HS,2,L,2015-11-28,Boys,HS,A
HS - Class A,Thief River Falls HS,3,W,Tartan HS,2,L,2015-12-04,Boys,HS,A
HS - Class A,Thief River Falls HS,3,L,Bemidji HS,7,W,2015-12-08,Boys,HS,A
HS - Class A,Thief River Falls HS,2,W,Warroad HS,0,L,2015-12-15,Boys,HS,A
HS - Class A,Thief River Falls HS,8,W,Fargo North HS,1,L,2015-12-29,Boys,HS,A
HS - Class A,Thief River Falls HS,5,W,Chippewa Falls HS,2,L,2015-12-30,Boys,HS,A
HS - Class A,Thief River Falls HS,2,L,Moorhead HS,4,W,2016-01-07,Boys,HS,A
HS - Class A,Thief River Falls HS,4,WOT,Warroad HS,3,LOT,2016-01-14,Boys,HS,A
HS - Class A,Thief River Falls HS,4,W,Roseau HS,0,L,2016-02-01,Boys,HS,A
HS - Class A,Thief River Falls HS,1,L,Bemidji HS,4,W,2016-02-12,Boys,HS,A
HS - Class A,Totino Grace HS,3,L,Blaine HS,12,W,2015-12-03,Boys,HS,A
HS - Class A,Totino Grace HS,7,W,Coon Rapids HS,2,L,2015-12-05,Boys,HS,A
HS - Class A,Totino Grace HS,5,W,Osseo HS,4,L,2015-12-10,Boys,HS,A
HS - Class A,Totino Grace HS,1,W,Champlin Park HS,0,L,2015-12-12,Boys,HS,A
HS - Class A,Totino Grace HS,3,L,Robbinsdale Armstrong/Cooper HS,4,W,2015-12-17,Boys,HS,A
HS - Class A,Totino Grace HS,3,W,Irondale HS,0,L,2015-12-19,Boys,HS,A
HS - Class A,Totino Grace HS,2,L,Minnetonka HS,5,W,2016-01-02,Boys,HS,A
HS - Class A,Totino Grace HS,3,L,Spring Lake Park HS,5,W,2016-01-07,Boys,HS,A
HS - Class A,Totino Grace HS,7,W,Coon Rapids HS,3,L,2016-01-09,Boys,HS,A
HS - Class A,Totino Grace HS,3,L,Elk River HS,4,W,2016-01-12,Boys,HS,A
HS - Class A,Totino Grace HS,2,TOT,Osseo HS,2,TOT,2016-01-14,Boys,HS,A
HS - Class A,Totino Grace HS,4,W,Champlin Park HS,1,L,2016-01-16,Boys,HS,A
HS - Class A,Totino Grace HS,1,L,Holy Angels HS,4,W,2016-01-19,Boys,HS,A
HS - Class A,Totino Grace HS,4,TOT,Robbinsdale Armstrong/Cooper HS,4,TOT,2016-01-21,Boys,HS,A
HS - Class A,Totino Grace HS,3,L,Irondale HS,5,W,2016-01-23,Boys,HS,A
HS - Class A,Totino Grace HS,1,L,Spring Lake Park HS,3,W,2016-01-30,Boys,HS,A
HS - Class A,Totino Grace HS,2,L,Andover HS,4,W,2016-02-03,Boys,HS,A
HS - Class A,Totino Grace HS,3,L,Centennial HS,7,W,2016-02-08,Boys,HS,A
HS - Class A,Totino Grace HS,1,L,Maple Grove HS,5,W,2016-02-11,Boys,HS,A
HS - Class A,Totino Grace HS,2,L,Anoka HS,8,W,2016-02-13,Boys,HS,A
HS - Class A,Virginia HS,2,L,Grand Rapids HS,8,W,2015-12-01,Boys,HS,A
HS - Class A,Virginia HS,1,L,Warroad HS,2,W,2015-12-04,Boys,HS,A
